CompanyId,Text
68205171,"Provádím malování bytů, kanceláří, sklepů, škol, schodišť, domů a restaurací."
74657348,"Karel Martínek, koncertní varhaník, improvizátor a varhanní pedagog. Dramaturg Mezinárodního varhanního festivalu Olomouc."
60611596,"Nabízím nezávislé finanční poradenství pro jednotlivce i firmy. Zajišťuji zprostředkování pojištění, hypoték, investice, krátkodobých i dlouhodobých úvěrů. Pracuji po celé ČR."
76605787,Nabídka služeb kosmetického salonu a pedikúry.
18477844,Poskytuji služby dopravního psychologa s akreditací Ministerstva dopravy ČR. Provádím psychologické vyšetření řidičů a diagnostiku.
46111107,"Pneuservis, nabízíme prodej a opravy všech značek pneu. Poskytujeme rychloservis a autoservis, plnění klimatizací, výměnu oleje, laserová geometrie,opravy čelních skel a další."
2584735,"Soukromá základní škola s důrazem na projektové vzdělávání, individuální přístup a rozvoj osobnosti dětí."
28552261,Provozujeme potápěčský klub.
26064634,Výroba a prodej modelů i modelářských potřeb. Nabídka airbrush materiálu.
5221862,"Vyrábíme a montujeme lehké ocelové konstrukce a průmyslové haly, regálové sklady, výstavní haly z příhradových nosníků, konstrukce pro reklamní plochy. Svařujeme a kompletujeme schodiště a zábradlí pro vnitřní a venkovní použití, přístřešky, ploty a brány, balkónová zábradlí, závěsné balkóny, mříže."
62813323,"Provozujeme mezinárodní a vnitrostátní nákladní kamionovou autodopravu. Dále nabízíme spediční i skladovací služby. Specializujeme se na Belgii, Rumunsko, Německo, Dánsko, Bulharsko či Holandsko."
72264365,"Provádíme tesařské, pokrývačské, klempířské, sádrokartonářské i zednické práce. Nabízíme zateplování fasád a opravy komínových těles i světlíků."
68287623,"Tvorba webových stránek, webdesignu, on-line kalkulaček, redakčních systémů a e-shopů. Nabídka programování internetových aplikací a webhostingu na míru."
1395670,"Zajišťujeme kompletní dodávky stavebních prací včetně staveb na klíč. Zaměřujeme se na rodinné domy, bytové i nebytové objekty a průmyslové stavby. Provádíme také rekonstrukce domů, bytů i bytových jader. Nabízíme výkopové, zemní, elektrikářské, zednické i tesařské práce a demolice."
46744576,"Provoz tělovýchovné jednoty. Sdružujeme nemocné s kardiovaskulárními nemocemi. Zaměřujeme se na přednáškovou činnost se zdravotní a osvětovu tématikou. Provozujeme například oddíly kondičního cvičení, plavání a turistiky. Členy jsou lidé se srdečními chorobami, cévaři, hypertonici a další."
74490931,"Výroba textilií, textilních výrobků, oděvů a oděvních doplňků."
13233394,Provoz čerpací stanice s nabídkou pohonných hmot.
64145221,Poskytování hlasových služeb.
64991172,Pořádání motokrosových závodů. Poskytujeme a zajistíme veškerý potřebný servis.
87016591,"Nabízím TČM (moxa, baňky, quasha, TUINA, aurikuloterapie), reflexní terapii, su-jok. Dornovua metoda, Bachova květová terapie, fonoforéza, tělové a ušní svíce, psychosomatika- poradenství."
4357604,"Provádíme kompletní rekonstrukce, stavby a přestavby rodinných domů, chalup i bytů. Realizujeme strojní omítky a anhydritové podlahy - vše na klíč. Záruka na naše řemeslné práce 5 let."
8716129,"Začali jsme počítat naše kroky a nastoupaná patra, počítáme naše každodenní spálené kalorie, měříme si srdeční frekvenci. Měříme si krevní tlak, tep. Ale co dýchání? Více, než 90% času trávíme v uzavřených prostorech. Vnitřní prostředí budov je proto pro nás velmi důležité. Díky projektu REAIR budete lépe dýchat. Náš projekt pomáhá upozornit na znečištěný vzduch a vytvořit zdravější prostředí pro život."
43476660,Statutární auditor. Audit účetních závěrek všech typů společností.
26344416,Naše společnost se zabývá výrobou a opravami osobních důlních svítidel. Dále zajišťujeme výrobu nabíjecích stojanů.
74345362,"Internetový prodej street oděvů značek Dickies, Famous stars and straps, Paint The Stars a dalších. Nabízíme dámské i pánské mikiny, bundy, trička, opasky i čepice. Najdete u nás kalhoty a kšiltovky."
27730158,"Provozujeme dámské fitness a wellness centrum s nabídkou individuálních i skupinových tréninků. Poskytujeme možnost využití cardio zóny, solária a přístrojů jako je Power Plate a Vacu Shape. Zajišťujeme konzultace s výživovým poradcem."
3705609,"Nabízím fotografické služby - svatební fotograf, focení dětí a těhotenské foto, rodinné foto atd. Všechny fotografie dodávám zásadně digitálně upravené a dle dohody kvalitně vytištěné."
1668641,"Veškeré kamenické práce se specializací na hřbitovní architekturu. Výroba žulových pomníků. Opravy pomníků, čištění, sekání písma, zlacení, stříbření a doplňky."
87292475,"Nabízíme různé kosmetické procedury, včetně přístrojové kosmetiky, prodlužování řas, vacupress a další. Pracujeme s luxusní kosmetikou značky Diego dalla palma a Alissa Beaute."
5561736,"Jsme menši stavební firma založena na dlouholetých zkušenostech s širokým výběrem prací. Naším cílem je poskytovat služby vysokých kvalit s koncentrací na spokojenost zákazníka, kterému nasloucháme a snažíme se co nejvíc vyhovět jeho individuálním požadavkům."
25802071,Provoz notářské kanceláře. Poskytování služeb Czech POINTu.
2532379,"Internetový prodej tylových tutu sukní a bohatých petti sukní pro děti i dospělé, dále nabízíme kostýmy, princeznovské šaty, vybavení na balet, tanec a gymnastiku - gymnastické dresy a baletní trikoty, baletní leginy, cvičky, špičky, piškoty, sukně."
76196062,Sádrokartonové konstrukce
70987076,Provoz mateřské školy pro 28 dětí s jídelnou.
15792544,"Internetový prodej potřeb pro karate a jiné bojové sporty. Nabízíme kimona, chrániče na ruce, nohy a zuby, pásky na karate, chrániče hrudi, boxovací pytle a další. Jsme oficiální e-shop firmy KAZE. Nabízíme poradenství a servis."
87199319,"Provoz dámského, pánského a dětského kadeřnictví. Nabídka střihů, barvení, melírování, prodlužování i zhušťování vlasů keratinovou metodou."
16270053,"Provádíme elektromontáže i montáže hromosvodů. Zaměřujeme se na elektrické vytápění, zabezpečovací či kamerové systémy a systémové instalace. Zabýváme se satelitními a televizními rozvody včetně přijímačů."
3642097,Zabýváme se dodávkami surovin pro slévárenství a ocelářství.
1922611,"Tým profesionálů s mnohaletými zkušenostmi v oblasti financí, podnikové ekonomiky, výroby, obchodu a investic. Partneři majitelů fungujících firem, kteří uvažují o prodeji své společnosti či akvizici nové firmy. Ideální společník pro začínající podnikatele a firmy."
47949180,"Nabízíme Gastro zařízení a vybavení. Vše pro restaurace, jídelny, občerstvení, cukrárny, kavárny, bistra, výdejny, školy, nemocnice a jiné."
87624389,"Provádím rekonstrukce domů, bytů a koupelen. Rekonstrukce bytových jader. Zateplení budov, sanace, pokládka obkladů a dlažeb, pokládka zámkové dlažby, půdní vestavby a dalších stavebních prací."
8086176,"Kovodilna, magazín a e-shop pro svářeče."
72525185,"Nabízíme řezané i hrnkové květiny, svatební kytice, květiny k promocím, smuteční vazby, sezónní dekorace a další."
3145808,"Opravuji všechny značky těchto spotřebičů: pračky, myčky, sušičky, sporáky, vestavné trouby. Samozřejmostí je záruka na práci a díly. Neopravuji ledničky, vysavače a kávovary. Spotřebič je nutné dovézt do servisu (kromě sporáků). Pokud nemáte auto, pošlu řidiče. Prosím nachystat."
47738774,"Jsme rodinná firma věnující se chovu koní. Nabízíme většinu služeb, které jsou spojeny s chovem, tréninkem a vlastnictvím koní."
64146201,"Zabývám se výrobou, distribucí a prodejem uhlíkových filtrů pro domácí spotřebiče, osobní i nákladní automobily, traktory a zemědělské stroje."
3580300,Prodej převážně moravských vín. V nabídce máme také široký výběr pivních speciálů z malých pivovarů.
6634184,Kompletní správa účetnictví
28403959,"Revize elektrických zařízení, hromosvodů a spotřebičů bez omezení v E1A, B do 35kV včetně výbušného prostředí. Revize plynových zařízení v rozsahu F, G do i nad 50kW. Revize tlakových nádob stabilních. Elektroinstalace, správa a údržba nemovitostí, správa tepelných zdrojů. Práce možno po celé ČR."
29137543,"Prodej a rozvoz písku, štěrku, tříděné zeminy, kačírku, dekoračního kamene a mulčovací kůry. Odvoz suti. Zemní práce. Bagrování. Písek na strojní betonování, písek a kačírek 4/8 do pískovišť(certifikát), solitéry, kamenná kůra, břidlicové chipsy, bílé valounky, mlat na cesty, drtě - vápenec, porfyr."
14716682,"Nabídka zprostředkování prodeje, koupě či pronájmu nemovitostí. Dále vyřízení hypoték a úvěrů k nemovitostem a odhadů. Zaměření na západočeský kraj."
5736196,"On-line prodej obuvi a módy. Nabízíme válenky, mokasíny, domácí obuv, kozačky, polobotky, kabelky, dámské šaty, trička, bundy, mikiny, šaty, legíny, šperky, rukavice, peněženky a mnoho dalšího."
66102120,"Sdružování dobrovolných hasičů. Pořádáme pravidelné soutěže, hasičské bály, sportovní klání nebo pálení čarodějnic."
67910670,Provoz restaurace.
42025168,Vaše tiskárna svatebních oznámení. Nabízíme originální kolekci: klasické i moderní. On-line objednávka a kvalitní zpracování: dotisk verše a textu v ceně. Poskytujeme vzorek zdarma.
68014830,"Provozování ordinace plastického chirurga. Poskytování služeb estetické chirurgie, laserové chirurgie a korektivní dermatologie. Provádíme robotickou transplantaci vlasů, která nevyžaduje odběr pruhů kůže a nezanechává tudíž viditelné jizvy. Provádíme liposukci a operaci odstátých boltců."
88040437,"Provozujeme vinotéku s výběrem sudových a lahvových vín i nabídkou lokálních a rodinných vinařství slovácké oblasti. K dispozici jsou vinařské doplňky a CD i knížky o víně. Sortiment zahrnuje značky Sauvignone, Chardonnay, Tramín červený, Cabernet Moravia, Frivolino a další vína."
70608598,"Nabízím zednické práce, rekonstrukce objektů, renovace fasád i zateplování soklů. Pokládám dlažby a obklady či nivelace podlah. Zaměřuji se také renovace omítek a koupelen. Dále provádím stavbu krbů či zakrytí a zalepení oken s následným očištěním. Zajistím i odvoz stavebního odpadu."
179230,"Léčebna poskytuje akutní, následnou a specializovanou lůžkovou psychiatrickou péči v oborech psychiatrie, dětská a dorostová psychiatrie, gerontopsychiatrie, léčba návykových nemocí a sexuologie. Součástí léčebny je vlastní interní oddělení s gerontometabolickou jednotkou a základním vyšetřovacím komplementem."
15604322,Nabízím překlady a tlumočení z a do italského jazyka. Překládám rovněž texty technického rázu. Vše dodáno v dohodnutém termínu.
86832468,"Nabízíme stěhování bytových i nebytových prostor. Doprava zboží z obchodů k Vám domů. Přeprava zboží, výrobků, materiálu."
2163195,"Nabízím služby znalce v oboru ekonomiky. Zaměřuji se na odhady cen lesních pozemků, porostů, dřevin a škod na nich způsobených. Zabývám se myslivostí a těžbou dřeva."
5852269,"Průmyslová automatizace v energetickém, chemickém, lodním i těžebním průmyslu. Nabízíme projekce a inženýrské služby. Realizujeme investiční zakázky. Poskytujeme servis."
1261509,"Zabýváme se výrobou, montážemi a údržbou zařízení sladoven, pivovarů, potravinářských a průmyslových závodů. Nabízíme služby v oblasti kovovýroby. Dodáváme šnekové a pásové dopravníky a korečkové elevátory. Provádíme soustružnické a frézařské práce."
28817958,Pořádáme semináře o investování.
70324794,Provoz stomatologické laboratoře. Nabídka zhotovení zubních náhrad.
26231433,"Zabýváme se výstavbou, rekonstrukcí a opravami nových i stávajících parovodních, horkovodních, teplovodních a kondenzátních vedení a výstavbou nových a rekonstrukcemi stávajících výměníkových, předávacích stanic a kotelen."
4405528,"Provádíme stavební práce, zemní a výkopové práce, zpevňování ploch, pozemní a silniční stavby."
62533886,Poskytujeme služby truhlářství. Nabízíme zakázkovou výrobu.
10858369,"Koření, gastronomie."
46459359,"Naše EKOFARMA se nachází v Bozeticích u Borohrádku. Statek leží v blízkosti v Nivě Tiché Orlice v chráněném území ""Přírodní park Orlice"". Chováme 35 dojnic, pro BIOMLÉKO, které se pasou od jara do podzimu na pastvinách i s telaty.Na chov dojnic navazuje pastevní odchov býků pro BIOMASO, ekochov slepic pro BIOVAJÍČKA a pro slepičí BIOMASO a malochov BIOPRASAT na porážku.Zabýváme se také pěstováním BIOZELENINY a to zejména kořenové zeleniny, dýně Hokkaidó i dýně olejné, červené řepy, česneku, biobrambor.Pro smluvní odbyt pěstujeme také BIOBYLINY (měsíček, sléz, mátu a meduňku) a BIOKOŘENÍ."
68955715,"Zaměřujeme se převážně na zajišťování velkých kulturních akcí pro obchodní centra, dále pak na organizaci městských a obecních slavností i hudebních festivalů. K dispozici máme také pódia a zastřešená přehlídková mola. Pro klienty zároveň tvoříme reklamně-mediální kampaně."
4838084,"Dobrovolné profesní sdružení, založené za účelem vzájemné spolupráce profesionálních i amatérských, fyzických i právnických osob, pracujících v oblasti zpracovávání kovů a podkovářství."
87377951,"Provádíme klasické, sportovní, rekondiční a relaxační masáže. Masáže zad, šíje, břicha, hrudníku, dolních a horních končetin."
62914715,"IDEA offers consulting and implementation services regarding IT development, infrastructure, and security. We are M[UMPS] technology specialists (esp. GT.M and Caché) with experience in field of mission-critical core-banking and ERP systems. IDEA is also ready to virtualize your legacy VAX or Alpha systems running OpenVMS or Tru64 UNIX. See our specialized websites for further info: http://www.mumps.cz http://www.openvms.cz http://www.fooboo.org"
25283545,Provádíme odvoz a zpracování odpadů. Nabízíme poradenství. Vedeme agendu odpadů.
65684354,"Nabízíme budíky aXbo a příslušenství. V sortimentu naleznete cestovní tašky, náramky, napájecí adaptéry, UBS kabely a senzory."
48021229,"Nabízím úklid kanceláří i bytových jednotek, mytí oken, čištění koberců, nanášení polymerních vosků a zahradní práce."
26834049,"Ve chvílích nejtěžších, při ztrátě blízké osoby, Vám zajistíme kompletní služby potřebné k důstojnému rozloučení. Jsme si vědomi, že nemůžeme zmírnit Vaši bolest, ale můžeme vám usnadnit situaci, do které vás osud přivedl. Jsme zavedená pohřební služba s dlouholetou tradicí."
24671771,"Výroba, prodej a distribuce biopaliv. Nabízíme také čisté hobliny a piliny z tvrdého dřeva (buk, dub) bez pojiv a příměsí."
48613983,Provozujeme tělovýchovnou jednotu zaměřenou na volejbal a stolní tenis.
12664766,Nabídka kadeřnických služeb.
25946480,"Specializujeme se na výrobu a prodej jámových zvedáků, hydraulických lisů, portálových jeřábů, regloskopů, laserové, počítačové geometrie, válcových testerů brzd, pneuservisního vybavení. Zabýváme se kompletním vybavením STK, dílen, auto a pneuservisů."
49719769,"Smluvní přeprava osob po České republice a Evropě. Taxislužba z letiště Praha do celé ČR a EU. Slevy stálým zákazníkům. Platba v CZK, EUR i platebními kartami. Objednávky telefonicky i přes email - nonstop. Mluvíme česky, německy, anglicky a rusky."
67123678,Provoz hospody.
75366967,"Výškové práce za pomocí horolezecké či jiné techniky. Provádíme mytí, opravy, montáže, zednické práce, klempířské, lakýrnické, demoliční páce a další."
65937945,"Zabývám se prodejem a montáží plastových i dřevěných oken a dveří, žaluzií a garážových vrat."
26904381,"Ordinace nemocí očních a optometrie poskytuje ambulantní zdravotní péči v celém rozsahu lékařského oboru oftalmologie. Aplikace tvrdých a měkkých kontaktních čoček, včetně torických a multifokálních."
64810275,Organizace pořádá společenské akce či tábory pro děti a mládež a směřuje ke znalostem o ochraně přírody a památek. Nabídka sportovních a rukodělných aktivit. Organizujeme pravidelná setkání.
47238674,"Montáž elektroinstalací a hromosvodů, vzduchotechniky, kabelových topných systémů, centrálních vysavačů a solárních panelů."
11023040,Nabízím čalounické služby.
68067984,"Nabízíme vodoinstalatérských a topenářských prací. Provádíme montáže, revize, servis a projekce tepelných čerpadel a úsporných systémů vytápění. Zajišťujeme služby v oblastech konvekčního a sálového vytápění. Zaměřujeme se též na solární systémy, kondenzační kotle a realizace koupelen."
5623499,Nabídka ubytování v 5 chatkách s možností sportovního a turistického vyžití v blízkosti lyžařského areálu.
24771210,Nabízíme webové aplikace pro široké použití.
12403041,"Nabídka služeb dámského a pánského kadeřnictví. Provádíme stříhání, přelivy, melíry, vytvoříme společenský účes pro slavností události."
27345599,Služby v oblasti administrativní správy a organizačně hospodářské povahy.
28740459,"Společnost Veratec s.r.o. se zabývá výrobou specializovaných výukových materiálů na míru, převážně pak eLearningu, video návodů či certifikačních testů."
3413951,"Internetový obchod s nabídkou potřeb pro děti, dům a zahradu. Prodáváme hračky, kočárky, autosedačky, oblečení, hygienické potřeby, postýlky a nábytek. Dále nabízíme potřeby pro maminky, těhotenskou módu, dárkové předměty, obalový materiál, teploměry, odvlhčovače, nářadí a další."
26863901,"Vzdělávání pracovníků v sociálních službách, sociálních pracovníků a vedoucích sociálních pracovníků. Vzdělávání pěstounů a zaujatých osob v náhradní rodinné péči. Pronájem školicích prostor s plným vybavením pro lektorskou činnost."
72199857,"Ubytování v 1, 2 lůžkových pokojích a apartmánech. Hotel je vybaven programem Wellness."
74612310,"Nabízíme služby realitní kanceláře. Zprostředkováváme pronájem a prodej bytů, rodinných domů, zemědělských usedlostí, pozemků a objektů k rekreaci. Poskytujeme odbornou pomoc při získání hypoték a nabízíme poradenské služby."
73598127,"Když se stane naším společným cílem rovnováha Vašeho organismu a Vaše plné zdraví, s chutí, apetitem a zdravým selským rozumem můžeme společně vyrazit po nové cestě plné sebepoznání."
74665260,"Provádíme zednické, betonářské a obkladačské práce, rekonstrukce rodinných domů i koupelen a pokládku průmyslových podlah."
62312774,Provozujeme chovatelskou stanici psů.
71855840,"Provádím rozvody vody, kanalizace a topení. Nabízím plynařské, instalatérské a topenářské práce."
27679675,"Zabýváme se navrhováním, výrobou a prodejem nábytku a doplňků pro všechny venkovní prostory, vestaveb do aut a lyží."
27392597,"Expresní opravy vřeten všech výrobců (př.Kessler, Weiss, GMN, Step-tec, atp). Vývoj a výroba vřeten na zakázku. Vřetenová (přesná) ložiska IBC, SLF, FAG, INA. Opravy ložisek a hydraulických a pneumatických válců do průměru 1,5m a 25m délky. Dodáváme koule a další sortiment KGM. Zastoupení IBC a RKB."
6326862,"Broušení HSS pilových kotoučů, pily s TK plátky, HSS a TK fréz, ostatních nástrojů na dřevo a k obrábění kovů. Výroba nových nástrojů."
6777066,E-shop zaměřený na prodej dárkových boxů.
67035779,"Provozujeme kavárnu. Nabízíme kávu, čaje, zákusky a zmrzlinové poháry."
73632589,Sbor pořádá bohoslužby a duchovní setkání.
4302338,"Jsme spojení tří podniků v jednom, které obsahuje potraviny, kavárnu a bistro. Vaříme polední menu na pracovní dny a v pátky si můžete večer do naší kavárny dojít na drink."
73234591,Malířské a natěračské práce
28160207,"Stěhování, doprava, spedice.Služby, produkty, značky:Stěhovací služby, Doprava dodávkovým automobilem. zprostředkování spedice"
76566072,Ubytovací služby.
44845405,"Nabízím služby v oblasti montáže kuchyní, bytových doplňků, bytového a kancelářského nábytku."
11346361,Provádění oprav karoserií.
12361143,Poskytování poradenství na základě numerologie a výkladu z karet.
25501011,"Zabýváme se prodejem spodního prádla, kožených oděvů, šavlí, peněženek a nožů."
62912461,"Provádění digitálního či offsetového tisku či termoražby a potisku obálek. Nabízíme digitální malonákladový tisk, čtyřbarevný stroj A2, dvoubarevný stroj A2, jednobarevný stroj A3, skládací stroj 4+4 lomy, knihtiskový stroj B4, potisk obálek, lepení bloků, slepotisk a další služby."
71552421,Nabídka služeb architekta.
48686131,Výroba pelet.
74406931,"Provozuji kadeřnictví. Poskytuji služby dámské, pánské a dětské. Nabízím stříhání, barvení a melírování za příznivé ceny."
6377777,"On-line prodej výtvarných a papírnických potřeb. Zakoupíte zde malířské stojany, olejové, akrylové a akvarelové barvy, tempery a barvy pro děti. Sortiment zahrnuje grafitové tužky, pastelky, uhle a rudky. Nabízíme malířská plátna a desky, špachtle a štětce, barvy a razítka na textil."
27231429,"Naše geodetická kancelář se zabývá kompletními pracemi v oboru geodézie a katastru nemovitostí. Jako geodeti působíme ve středočeském kraji, zejména v okresech Kolín, Nymburk, Kutná Hora, Praha - východ a Mělník. Postupným rozvojem se nám podařilo dosáhnout kvalitního technického vybavení profesionální geodetické kanceláře, veškeré zakázky jsou zpracovány na PC a softwarovém vybavení zhotoveném pro kvalitní geodetickou práci. Technické vybavení firmy a odborné znalosti pracovníků umožňují vypracování zakázek v požadované kvalitě a termínu. V současné době má firma 6 pracovníků."
76561186,Nabízíme ubytování s kapacitou 11 pokojů s vlastním sociálním zařízením. K dispozici je parkoviště a Wi-Fi připojení.
26307201,Nabízíme podporu v oblasti zprostředkování pojištění a uplatnění předmětů z předčasně ukončených leasingových vztahů.
66313767,Nabízím služby zakázkového krejčovství. Provozuji sběrná místa čistírny peří. Specializujeme se také na prodej metrového textilu a galanterie. Zabýváme se také strojovým vyšíváním.
43248951,"Provozujeme cukrárnu s nabídkou zákusků, dortu, chlebíčku a kávy."
71463119,Nabízím právní služby samostatného advokáta se zaměřením na generální praxi.
64268454,Farnost pořádá bohoslužby a duchovní setkání. Organizuje společenské a kulturní akce.
15417506,Nabízím služby v oblasti vnitrostátní i mezinárodní silniční nákladní dopravy.
7280912,Rekonstrukce bytu a stavební práce fasady (zateplovaní)
4581211,"Nabízíme tyto služby – zpracování palivového dřeva, prodej dřeva a rozvoz dřeva. Pro naše zákazníky zpracováváme krbové a palivové dřevo v různých délkách. Na výběr je ze dřeva listnatého, tak i ze dřeva jehličnatého."
25070061,"Prodej zahradní a komunální techniky. Nabízíme zahradní traktory Seco, Stiga, Honda, sekačky na trávu, křovinořezy a sněžné frézy. V našem sortimentu naleznete také malotraktory, motorové oleje, kultivátory a rotavátory, drtiče zahradního odpadu, štípačky na dřevo a další zboží."
9152687,Online marketing je založen na tvorbě responzivních webových stránek a e-shopů. Naše digitální agentura pomůže v jejich růstu a dlouhodobé úspěšnosti.
3517853,"Nabízíme kompletní řešení v oblasti online marketingu. Provádíme kompletní webová řešení, správu stránek a profilů a PR na sociálních sítí. Zabýváme se mobilními aplikacemi a grafickým designem."
40959902,Prodej elektronických cigaret.
63221349,"Soukromá společnost, založená v polovině roku 1995 s dlouhodobými zkušenostmi v oboru profesionální televizní a zvukové techniky, žurnalistiky"
27072720,"Nábytek na míru od LIROM je Vaším splněným snem. Na zakázku realizujeme téměř jakoukoliv Vaší představu ať se jedná o zakázkovou kuchyni, ložnici, dětský pokoj nebo interier Vašeho podniku, firmy apod. Spolupracujeme s významnými architekty a každý náš zaměstnanec je opravdový profesionál ve svém oboru."
41176871,"Daňový poradce poskytuje právní pomoc a finančně ekonomické rady ve věcech daní, odvodů, poplatků a jiných podobných plateb, jakož i ve věcech, které s daněmi přímo souvisejí."
72806117,"Poskytuji poradenství a servis Allanz pojišťovny, a. s."
45669031,Spolek na ochranu opuštěných a týraných zvířat ve Znojmě provozuje útulek pro pejsky v Příměticích za velké podpory zdejší Veterinární kliniky. Psí útulek v Příměticích je dnes jedním z největších psích azylů se stálým počtem asi kolem 100 psů.
26201224,Poskytování datových a hlasových služeb pro malé firmy i jednotlivce. Pronájem telekomunikačních okruhů. Vytváření privátních virtuálních sítí.
70027871,"Nabízím kosmetické služby včetně nehtového designu, prodlužování a barvení řas. Zabývám se ošetřením mastné, nečisté a aknózní pleti. Provádím depilace horního rtu i celého obličeje, denní a večerní líčení. Zajišťuji kompletní kosmetické ošetření."
62506323,"Naše firma se zabývá terénními pracemi a pokládkou zámkové dlažby, stavbou plotů, dětských hřišť a zpevněných ploch. Další naší činností je rekonstrukce budov, odvodňování pozemků a budov. Nabízíme pokládku velkoformátové dlažby, renovace a mytí dlažeb."
87159040,Provoz květinářství. Prodej hrnkových a řezaných květin.
13642715,"Zabýváme se výrobou stavební chemie pro lepení a spárování přírodního kamene, obkladů a dlažeb. Nabízíme výrobky pro lepení pružných a textilních krytin a pro dřevěné podlahy. Dále prodáváme ochranné a dekorativní nátěry."
65211464,Výuka a výcvik ve střelbě se zbraní.
26948559,Velkoobchodní prodej nastřelovacích náušnic a pistolí.
49943332,"Zabýváme se prodejem a pronájmem bytů, rodinných domů, pozemků, rekreačních objektů, komerčních i nebytových prostor v Hodoníně a okolí. Poskytujeme právní a finanční služby. Nabízíme odbornou pomoc při získání hypotečních úvěrů a pojištění nemovitosti. Provádíme odhad nemovitostí."
49013041,"Opravy a úpravy alu kol, disku a ráfků auto-moto, vyrovnávání, dovaření chybějícího materiálu, obrábění. Zprostředkujeme pískování, lakování, komaxit. Vyleštíme límce, upravíme středové díry. Prodej pneu, šroubů, kroužků, kompletní pneuservis."
76048268,"Zajišťuji zprostředkování koupě, prodeje a pronájmu nemovitostí. Prodávám nemovitosti formou aukce. Vyhledání nemovitosti pro konkrétní zájemce. Klientům poskytuji tržní odhad zdarma a osobní přístup, profesionální služby, poradenství při prodeji, pronájmu či nákupu nemovitosti."
86815971,"Naše společnost se zabývá profesionálním čištěním koberců a čalounění. Používáme tu nejlepší techniku na trhu. Čištěním koberců se zabýváme více než 15 let. Nabízíme kvalitní, rychlou práci za rozumnou cenu. Žádné cenové chytáky.(Kladno, Roudnice, Litoměřice, Praha a Slaný)"
63673002,"Provádíme veškeré stavební práce a montáže chladicí i mrazicí techniky. Orientujeme se na novostavby, stavby z izolačních panelů, rekonstrukce, montované rodinné domky a interiéry. Zajišťujeme vestavby prodejen, skladů a kanceláří v supermarketech."
2596474,"Vývoj a výroba plastových dílů technologiemi vakuové tvarování, vstřikování a vytlačování."
28580427,"Zabýváme se výstavbou, údržbou a rekonstrukcí komunikací a silnic, výstavbou zpevněných ploch, parkovišť a souvisejících staveb (opěrné zdi, mosty, propusty), včetně výstavby inženýrských sítí. Provádíme zemní práce, pokládání všech druhů zámkových dlažeb i obrubníků a další."
11386924,"Nabízíme inženýrskogeologický průzkum včetně laboratorních zkoušek zemin pro rodinné domy, průmyslové stavby, malé vodní nádrže a větrné elektrárny. Provádíme přetřídění zemin a hornin ve výkopech z hlediska těžitelnosti."
26689863,Provozujeme nadační fond se zaměřením na podporu kliniky a nákupem přístrojů.
61550060,Nabídka služeb cestovní kanceláře. Poznávací zájezdy nevšedně a na míru.
24722910,"Nabízíme ruční mytí automobilů, lakování aut, výměny a opravy auto skel a zabezpečování a sledování vozidel přes GPS."
66410886,Nabídka přepravy osob.
64668045,Provozujeme sbor dobrovolných hasičů.
61007111,"Provádíme veškeré tesařské, pokrývačské a klempířské práce. Zajišťujeme renovace stávajících i montáže nových střech, altánů a pergol."
4456980,"Vedu psychosomatické pohovory, abychom přišli na příčinu problémů, nemoci, bolestí Učím techniky ke zlepšení zdraví, ke zlepšení vztahů, financí atd. (kurz osobního rozvoje), ale provádím i masáže a kvantové léčení. Věnuji se i poradenství v oblasti výživy a hlavně pitného režimu."
27151344,"Provozujeme autoškolu. Nabízíme výuku i výcvik řidičů skupin B, C, C + E. Poskytujeme kondiční jízdy a školení referentů."
25045491,"Grafická studia, grafika"
1095811,"Nabízím tesařské, klempířské, pokrývačské a drobně zednické práce. Spodní izolace staveb, hydroizolace, izolace zahradních jezírek, bazénů."
12096148,"Nabízíme zahradnické služby. Prodáváme řezané květiny, svíčky, hnojiva, vázy, keramiku a substráty. Zajišťujeme svatební i pohřební vazbu."
70562954,VELKOFORMÁTYOVÝ TISK
61336653,"Provozuji dámské i pánské kadeřnictví. Nabízím melírování, barvení, foukání, mytí a stříhání vlasů. Zabývám se prodejem vlasové kosmetiky."
87788420,"Nabídka vedení účetnictví, daňové evidence a zpracování daňových přiznání."
73301299,Nabízím služby autodopravy plachtovou dodávkou. Možnost i stěhovaní. Instalatérské práce.
67682880,"Celoroční volnočasový areál s mnoha atrakcemi, lyžováním, koupáním, restauracemi a ubytováním."
88847021,"Provozujeme restauraci a bar. K dispozici je zahrádka. V nabídce máme burgery, steaky, pizzy, pivo, alkoholické, nealkoholické i míchané nápoje."
86930648,"Ubytování v komfortně vybaveném třílůžkovém studiu. Plně vybavená kuchyňka a vlastní sociální zařízení. Venkovní vyhřívaný bazén, gril, kryté parkoviště, wifi."
26322285,Výroba pilařská a impregnace dřeva
68953739,"Zvuková produkce a postprodukce, tvorba TV spotů, rozhlasových spotů a animací, IS Instore rádio, fotoateliér."
46792368,Provoz stomatologické ordinace.
74295721,"Provádíme klempířské, pokrývačské a tesařské práce, montáže krovů i napojení svodů do kanalizace."
9852212,Specializujeme se na prodej bytů a domů v Brně a okolí. Rozumíme developerským projektům a jejich financování. Stavebnictví nám není cizí.
